tweet_id,created_at,text,response_text
1839065,2017-10-17 19:34:19+00:00,".@AmericanAir 2. To address, I have to fill in a form whose information you already know. Why? WHY? I wish there would be an answer for it",@551180 You should be excited and pleased every time you fly us. Send us a quick DM with your record locator and additional details and we'll look.
1839103,2017-10-17 19:37:24+00:00,@AmericanAir I have a travel voucher issued from volunteering my seat... how do I redeem it for travel?  PLEASE HELP!,@524972 You'll make your reservation with a agent over the phone at 800-433-7300 and then mail it in. You'll need a minimum of 12 days from travel.
1736536,2017-10-17 19:38:38+00:00,Today was so much fun @AmericanAir hanging out with friends!,@524257 We're glad to hear it! Thanks for the shout-out.
1736531,2017-10-17 19:40:12+00:00,@AmericanAir Thank you! I really appreciate it.,@524256 You're welcome.
1739527,2017-10-17 19:42:57+00:00,@AmericanAir Slowest prio lane EVER @ MCO. Molasses slow. Long line. Thanks.,@441620 We'll get you thru the Priority line as quickly as possible. Thanks for your patience while we get you going here.
1739525,2017-10-17 19:43:24+00:00,@AmericanAir do you have to use it all at once or can you carry a balance? https://t.co/F5WDPDFUQI,"@524972 If there's a residual amount left over, we'll roll that over to another voucher, which will carry a new expiration date."
1739521,2017-10-17 19:46:15+00:00,@AmericanAir yet another great service 😊👍 https://t.co/dnoHGijEmN,@337829 That's what we strive for! Thanks for joining us on board.
1739519,2017-10-17 19:46:53+00:00,@AmericanAir Thanks for this lovely view of Chicago! ✈️ https://t.co/8onQeS5S2V,"@131501 What a lovely pic, Chris. Thanks for giving us a peek of your #AAView from your window seat!"
1742756,2017-10-17 19:47:29+00:00,"If you didn’t know, purchases from #DutyFree in the airport in the sealed bags are NOT @AmericanAir or @120943 acceptable.",@525686 Duty free items are welcome in addition to your carry on items. Please meet us in DMs with more information.
1739508,2017-10-17 19:48:44+00:00,"@AmericanAir Can passengers bring small, new, under 50lb generators to PR as checked baggage as part of the Maria relief effort?",@524965 You should be able to check it as long as it's new and hasn't been used. Please make sure it's in the original packing as well.
1839250,2017-10-17 19:49:05+00:00,@AmericanAir Thank you for treating a LVroute91survivor with such disrespect in Miami on 10/15. D38 needs to go through retraining.,"@551218 Your comments have us concerned, Nikkey. Please follow and share the details of your experience along with the record locator in DMs."
1736539,2017-10-17 19:49:24+00:00,@AmericanAir Charge me for a flight with partner airlines (LAN) and then don’t purchase ticket from them leaving me stranded in Chile. Lied to many times,"@524258 We're unable to see your complaints using your AAdvantage number. Did you email us? If so, please DM your case number so we can check."
1739498,2017-10-17 19:52:27+00:00,@AmericanAir @AmericanAir I paid for an exit seat on flight AA5833 and did not get the seat on my flight.,@274540 We see your tweets and we'll review and respond back to you in DMs.
1739515,2017-10-17 19:53:09+00:00,@AmericanAir always late.  They should change the name!,"@524969 What's your flight number, Jay? We'd like to provide you with an update."
1839213,2017-10-17 19:53:21+00:00,@551210 @74219 Of course rep on phone didn’t seem phased &amp; @74219 never responds! @AmericanAir too big care about even their Platinum customer!,"@551209 Stacey, this is our only Twitter account. Please have the passenger reach out to us directly at this handle so we can take a look."
1736543,2017-10-17 19:54:13+00:00,@AmericanAir I did email but no longer have the case number as it was 45 days ago or more,@524258 If you can find the case number within the email you received we'd able to assist quicker. We'll need more info from you in order to help.
1739506,2017-10-17 19:54:37+00:00,@AmericanAir Great!  Thanks for the quick response!,@524965 You bet!
1759401,2017-10-17 19:54:58+00:00,@AmericanAir Are you an alleged professional at social media promotion? Because that answer only foments more distrust in your brand. Never @AmericanAir,"@AmericanAir You have raised the stress level on your customers who for physical or mental health reasons must have an aisle seat. Plus, it's extortion."
1742767,2017-10-17 19:55:05+00:00,"@525692 4 years old. B707 from Tulsa, OK to LAX via DFW on @AmericanAir","@525691 We loved having you on board, and every time since!"
1742758,2017-10-17 19:56:12+00:00,@AmericanAir 1 security line &amp; no priority line for us 1st class passengers at #LAX is unacceptable. Almost missed flight waiting over an hr,"@525687 We're very sorry for the wait, Veronica. We're glad to hear your flight was made."
1739513,2017-10-17 19:56:13+00:00,@AmericanAir Fuck y’all!,@524968 How can we help you today?
1759400,2017-10-17 19:56:21+00:00,"@AmericanAir You have raised the stress level on your customers who for physical or mental health reasons must have an aisle seat. Plus, it's extortion.","@529573 We offer a variety of seats to meet the needs of our passengers. If your preference isn't available, our gate team will do their best."
1742752,2017-10-17 19:56:54+00:00,@8690  @americanair I want my $200 change fee reimbursed plain &amp; simple;  also refunds for specific aisle seats of which I paid extra &amp; did not use; quit scamming US;  @216802 @25695 @120330,@373180 Please DM your record locator and details. We'd like to review this situation closer.
1742706,2017-10-17 20:00:45+00:00,This is @AmericanAir #avgeek https://t.co/YvGKLznwIV,"@118750 That's very cool! You'll get to check out so many exciting #avgeek history in our museum. Enjoy the trip and #AAhistory, Brian."
1736546,2017-10-17 20:03:16+00:00,@AmericanAir I’ll provide whatever info I can but the case number from the original email is no longer in my mail. Suzanne Demaniego in customer relation,@AmericanAir How about my record locator from the trip vbvwwt
1742708,2017-10-17 20:08:31+00:00,@AmericanAir Half the bins are empty and it fit on the previous flight in the same type of plane. (crj-900),"@329972 We'd like to share your comments with the appropriate team then, Justin. Please DM your record locator."
1746218,2017-10-17 20:09:00+00:00,"Hey @AmericanAir, what is your policy on changing seats booked months ago, on the day of the flight?","@AmericanAir Please be clear, because I have been told twice by your employees that they ""don't know."""
1746217,2017-10-17 20:09:32+00:00,"@AmericanAir Please be clear, because I have been told twice by your employees that they ""don't know.""","@AmericanAir Nor has anyone been helpful at all in trying to reunite my boyfriend and I, booked with the same confirmation, on the same credit card."
1746216,2017-10-17 20:10:50+00:00,"@AmericanAir Nor has anyone been helpful at all in trying to reunite my boyfriend and I, booked with the same confirmation, on the same credit card.","@526472 We do our best to keep seats as booked, but for many different reasons, they may change last minute, which is why they're aren't guaranteed"
1736547,2017-10-17 20:10:51+00:00,@AmericanAir How about my record locator from the trip vbvwwt,"@524258 We've got the information we need, please meet us in DMs so we can provide more information."
1736549,2017-10-17 20:13:01+00:00,@AmericanAir How?,@524258 A DM is a direct message.
1746230,2017-10-17 20:13:23+00:00,Thank you very much @americanair flight crew on the flight #2378 for amazing flight experience ✈️#americanairlines #airplane #flight #kids https://t.co/dMXrcA4NNE,@526475 Looks like we have a future pilot in the making! It was so great to welcome you guys on board. Lets do it again soon. #AAdventure
1839507,2017-10-17 20:13:50+00:00,Half empty flight to LAX at 5pm. I’m on same flight at 7pm. @AmericanAir wants to charge me $75 to switch. Seems unnecessary/unaccomdating 🙄,"@551289 Not all reservations allow for free standby, which is why the fee is reduced on the day of travel from $200 all the way down to $75."
1746224,2017-10-17 20:15:01+00:00,Thanks @AmericanAir for boarding us on a plane and the damn thing doesn’t work.,@526473 Our apologies for the delay today. Please share your flight number if we can provide an update.
1746215,2017-10-17 20:15:01+00:00,"@AmericanAir Hey @Delta, are your seats guaranteed? You can have my frequent business from now on! 💰","@526472 Hi, Emily. Seat numbers are not guaranteed. It's possible to have seat assignments change if there are schedule/equipment changes. *TSE"
1746227,2017-10-17 20:15:42+00:00,"Reporte de Vuelo / Flight Report: @AmericanAir AAL 940 Santiago (SCEL) - Dallas/Fort Worth (KDFW) 26/09/2017

https://t.co/nE7dBnDAFP",@526474 It was great to have you with us. We're thrilled that you had a wonderful time.
1746203,2017-10-17 20:17:15+00:00,"Odd that I haven't gotten the ""how was your flight"" emails yet. Can't wait. @AmericanAir @116450",@383887 We're sorry for the situation. We know that being rebooked is not ideal.
1746220,2017-10-17 20:17:40+00:00,Thanks again @AmericanAir for another great trip! https://t.co/2D8QLnaEiK,@163673 We're so glad you enjoyed yourself! We'll see you again soon for the next #AAdventure.
1746208,2017-10-17 20:18:11+00:00,@AmericanAir Thank you to you &amp; your staff for continuing to lower the bar for customer service.,@526472 We're sorry for the frustration this caused you. Please work with our airport team to check on seats together.
1839506,2017-10-17 20:18:28+00:00,@AmericanAir The seat will go unused and I’ve already paid a full fare. Wish you were as passenger-friendly as @SouthwestAir!,"@551289 Full fare tickets don't have a fee to change, Julia. Please DM your record locator and we'll be happy to check the rules on your ticket."
1642020,2017-10-17 20:22:26+00:00,"@AmericanAir Nope, no coffee, 9am commuter flight...seems like a miss","@501944 Most of our flights do serve coffee especially for a 9a flight. Please DM your record locator so we can take a look, Matt."
1132368,2017-10-17 20:23:47+00:00,@AmericanAir If only your ground ops were as good as your social media department or cut and paste department.,@158715 We'd like to forward this to the correct team. Please DM your record locator.
1753635,2017-10-17 20:24:06+00:00,"@AmericanAir DCA Admirals Club. What a hole, no empty seats and no plugs.  Always packed","@528203 We're sorry there wasn't a place to sit, Brad. It is a busy club, and we appreciate you stopping by."
